baseline_category_id,baseline_category_name,category_id,category_name,quarantine_code,quarantine_reason,documents
C0249,磁性材料磁路与磁场基础,C0647,电缆绝缘护套与导体结构,,,2
C0249,磁性材料磁路与磁场基础,C0653,核聚变装置工程,,,3
C0249,磁性材料磁路与磁场基础,C0694,稀土元素提取分离,,,7
C0249,磁性材料磁路与磁场基础,C0714,层状及富镍锂电正极材料,,,1
C0249,磁性材料磁路与磁场基础,C0715,锂电磷酸盐正极材料,,,1
C0249,磁性材料磁路与磁场基础,C0724,电子废物回收,,,1
C0249,磁性材料磁路与磁场基础,C0731,天体等离子体与磁重联,,,4
C0249,磁性材料磁路与磁场基础,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,6
C0250,热力循环余热与联供系统,C0009,二氧化碳电还原催化,,,3
C0250,热力循环余热与联供系统,C0063,生物质热解与炭化,,,1
C0250,热力循环余热与联供系统,C0124,电力系统碳计量与低碳调度,,,3
C0250,热力循环余热与联供系统,C0257,固体氧化物燃料电池,,,137
C0250,热力循环余热与联供系统,C0330,太阳能界面蒸发与海水淡化,,,1
C0250,热力循环余热与联供系统,C0412,质子交换膜燃料电池运行与建模,,,15
C0250,热力循环余热与联供系统,C0481,微生物燃料电池与生物产电,,,1
C0250,热力循环余热与联供系统,C0487,电池冷却与散热,,,1
C0250,热力循环余热与联供系统,C0498,生物能源生命周期与可持续性,,,9
C0250,热力循环余热与联供系统,C0502,潮汐与潮流能开发,,,1
C0250,热力循环余热与联供系统,C0509,太阳能热水与供热装置,,,1
C0250,热力循环余热与联供系统,C0514,煤气化工艺与反应,,,2
C0250,热力循环余热与联供系统,C0515,膜法海水淡化,,,8
C0250,热力循环余热与联供系统,C0524,储能运行调度与收益,,,1
C0250,热力循环余热与联供系统,C0525,储能容量配置与选址,,,1
C0250,热力循环余热与联供系统,C0534,氢能技术经济与生命周期,,,5
C0250,热力循环余热与联供系统,C0541,光伏组件退化与寿命,,,1
C0250,热力循环余热与联供系统,C0543,加氢站与氢气加注,,,1
C0250,热力循环余热与联供系统,C0551,燃气轮机热力性能,,,126
C0250,热力循环余热与联供系统,C0561,蒸汽压缩制冷循环,,,2
C0250,热力循环余热与联供系统,C0564,波浪能转换装置,,,9
C0250,热力循环余热与联供系统,C0572,碳排放交易机制,,,7
C0250,热力循环余热与联供系统,C0600,直接空气捕碳,,,2
C0250,热力循环余热与联供系统,C0607,地热供热与发电利用,,,34
C0250,热力循环余热与联供系统,C0621,工业能源审计与节能评估,,,40
C0250,热力循环余热与联供系统,C0629,超临界二氧化碳布雷顿循环,,,114
C0250,热力循环余热与联供系统,C0630,有机朗肯循环发电,,,464
C0250,热力循环余热与联供系统,C0633,区域供热供冷系统,,,39
C0250,热力循环余热与联供系统,C0635,综合能源系统规划配置,,,10
C0250,热力循环余热与联供系统,C0636,综合能源系统优化调度,,,27
C0250,热力循环余热与联供系统,C0650,空气源热泵,,,3
C0250,热力循环余热与联供系统,C0651,地源热泵与地埋换热器,,,13
C0250,热力循环余热与联供系统,C0662,吸收式制冷循环,,,5
C0250,热力循环余热与联供系统,C0670,二氧化碳溶剂吸收捕集,,,2
C0250,热力循环余热与联供系统,C0678,聚光太阳能热发电,,,14
C0250,热力循环余热与联供系统,C0680,生物质气化制合成气,,,42
C0250,热力循环余热与联供系统,C0704,汽轮机运行与热力性能,,,2
C0250,热力循环余热与联供系统,C0718,配电网规划与容量配置,,,1
C0250,热力循环余热与联供系统,C0723,光伏光热联合系统,,,5
C0250,热力循环余热与联供系统,C0724,电子废物回收,,,1
C0250,热力循环余热与联供系统,C0725,废塑料回收与转化,,,1
C0250,热力循环余热与联供系统,C0729,建筑暖通空调能耗,,,2
C0250,热力循环余热与联供系统,C0744,潜热储热系统,,,2
C0250,热力循环余热与联供系统,C0748,储能系统集成与安全装置,,,1
C0251,充电站选址与充电调度,C0435,智能电表物联网与用能监测,,,1
C0251,充电站选址与充电调度,C0487,电池冷却与散热,,,1
C0251,充电站选址与充电调度,C0504,电动汽车充电并网影响,,,277
C0251,充电站选址与充电调度,C0512,无线充电器与装置,,,86
C0251,充电站选址与充电调度,C0524,储能运行调度与收益,,,3
C0251,充电站选址与充电调度,C0540,配电网电压无功优化,,,2
C0251,充电站选址与充电调度,C0543,加氢站与氢气加注,,,1
C0251,充电站选址与充电调度,C0545,电动汽车有序充放电调度,,,630
C0251,充电站选址与充电调度,C0552,微电网能量管理与经济调度,,,2
C0251,充电站选址与充电调度,C0553,电动汽车推广与购买行为,,,64
C0251,充电站选址与充电调度,C0554,电动汽车整车能耗与续航,,,11
C0251,充电站选址与充电调度,C0574,电力市场机制与制度设计,,,1
C0251,充电站选址与充电调度,C0592,电池荷电状态估计,,,23
C0251,充电站选址与充电调度,C0597,电动汽车充电负荷预测,,,279
C0251,充电站选址与充电调度,C0631,电动汽车充电站选址规划,,,600
C0251,充电站选址与充电调度,C0632,电动汽车路径与补能规划,,,281
C0251,充电站选址与充电调度,C0636,综合能源系统优化调度,,,1
C0251,充电站选址与充电调度,C0691,充电基础设施建设政策,,,1
C0251,充电站选址与充电调度,C0699,电池模组与电池包装配结构,,,1
C0251,充电站选址与充电调度,C0713,电价预测,,,3
C0251,充电站选址与充电调度,C0718,配电网规划与容量配置,,,37
C0251,充电站选址与充电调度,C0747,网络入侵检测,,,1
C0251,充电站选址与充电调度,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,4
C0252,热泵与区域供热供冷,C0060,超级电容器电极与器件,,,1
C0252,热泵与区域供热供冷,C0257,固体氧化物燃料电池,,,1
C0252,热泵与区域供热供冷,C0330,太阳能界面蒸发与海水淡化,,,3
C0252,热泵与区域供热供冷,C0412,质子交换膜燃料电池运行与建模,,,1
C0252,热泵与区域供热供冷,C0435,智能电表物联网与用能监测,,,1
C0252,热泵与区域供热供冷,C0487,电池冷却与散热,,,14
C0252,热泵与区域供热供冷,C0509,太阳能热水与供热装置,,,6
C0252,热泵与区域供热供冷,C0524,储能运行调度与收益,,,4
C0252,热泵与区域供热供冷,C0525,储能容量配置与选址,,,1
C0252,热泵与区域供热供冷,C0547,建筑冷却与被动降温,,,2
C0252,热泵与区域供热供冷,C0552,微电网能量管理与经济调度,,,2
C0252,热泵与区域供热供冷,C0575,产消者能源交易,,,1
C0252,热泵与区域供热供冷,C0607,地热供热与发电利用,,,17
C0252,热泵与区域供热供冷,C0621,工业能源审计与节能评估,,,1
C0252,热泵与区域供热供冷,C0630,有机朗肯循环发电,,,4
C0252,热泵与区域供热供冷,C0633,区域供热供冷系统,,,2320
C0252,热泵与区域供热供冷,C0635,综合能源系统规划配置,,,6
C0252,热泵与区域供热供冷,C0636,综合能源系统优化调度,,,14
C0252,热泵与区域供热供冷,C0650,空气源热泵,,,95
C0252,热泵与区域供热供冷,C0651,地源热泵与地埋换热器,,,748
C0252,热泵与区域供热供冷,C0661,温度传感与测量装置,,,2
C0252,热泵与区域供热供冷,C0662,吸收式制冷循环,,,2
C0252,热泵与区域供热供冷,C0665,换热器结构与传热强化,,,16
C0252,热泵与区域供热供冷,C0677,太阳能集热器传热设计,,,1
C0252,热泵与区域供热供冷,C0678,聚光太阳能热发电,,,5
C0252,热泵与区域供热供冷,C0680,生物质气化制合成气,,,1
C0252,热泵与区域供热供冷,C0712,电力负荷预测,,,2
C0252,热泵与区域供热供冷,C0719,气候变化适应与风险,,,1
C0252,热泵与区域供热供冷,C0723,光伏光热联合系统,,,24
C0252,热泵与区域供热供冷,C0729,建筑暖通空调能耗,,,30
C0252,热泵与区域供热供冷,C0744,潜热储热系统,,,31
C0252,热泵与区域供热供冷,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,9
C0253,二氧化碳加氢与多类催化反应,C0009,二氧化碳电还原催化,,,1630
C0253,二氧化碳加氢与多类催化反应,C0060,超级电容器电极与器件,,,1
C0253,二氧化碳加氢与多类催化反应,C0063,生物质热解与炭化,,,3
C0253,二氧化碳加氢与多类催化反应,C0151,多孔碳吸附二氧化碳,,,3
C0253,二氧化碳加氢与多类催化反应,C0155,电解水析氧催化,,,71
C0253,二氧化碳加氢与多类催化反应,C0226,过硫酸盐活化与高级氧化,,,4
C0253,二氧化碳加氢与多类催化反应,C0254,电催化析氢与界面调控,,,219
C0253,二氧化碳加氢与多类催化反应,C0257,固体氧化物燃料电池,,,10
C0253,二氧化碳加氢与多类催化反应,C0278,整体电催化水分解,,,2
C0253,二氧化碳加氢与多类催化反应,C0358,非贵金属氧还原电催化材料,,,34
C0253,二氧化碳加氢与多类催化反应,C0412,质子交换膜燃料电池运行与建模,,,1
C0253,二氧化碳加氢与多类催化反应,C0417,固体氧化物电解池与可逆电化学单元,,,7
C0253,二氧化碳加氢与多类催化反应,C0481,微生物燃料电池与生物产电,,,3
C0253,二氧化碳加氢与多类催化反应,C0493,光催化制氢,,,5
C0253,二氧化碳加氢与多类催化反应,C0510,光催化二氧化碳还原,,,85
C0253,二氧化碳加氢与多类催化反应,C0514,煤气化工艺与反应,,,5
C0253,二氧化碳加氢与多类催化反应,C0534,氢能技术经济与生命周期,,,1
C0253,二氧化碳加氢与多类催化反应,C0557,TiO₂光催化污染物降解,,,1
C0253,二氧化碳加氢与多类催化反应,C0560,二氧化碳水合物形成与分离,,,7
C0253,二氧化碳加氢与多类催化反应,C0565,二氧化碳干重整制合成气,,,39
C0253,二氧化碳加氢与多类催化反应,C0566,蒸汽重整制氢与合成气,,,6
C0253,二氧化碳加氢与多类催化反应,C0576,碱性水电解制氢,,,1
C0253,二氧化碳加氢与多类催化反应,C0600,直接空气捕碳,,,1
C0253,二氧化碳加氢与多类催化反应,C0634,二氧化碳催化加氢与甲烷化,,,886
C0253,二氧化碳加氢与多类催化反应,C0670,二氧化碳溶剂吸收捕集,,,72
C0253,二氧化碳加氢与多类催化反应,C0671,二氧化碳固体吸附捕集,,,325
C0253,二氧化碳加氢与多类催化反应,C0680,生物质气化制合成气,,,18
C0253,二氧化碳加氢与多类催化反应,C0693,活性炭制备与孔结构,,,11
C0253,二氧化碳加氢与多类催化反应,C0714,层状及富镍锂电正极材料,,,2
C0253,二氧化碳加氢与多类催化反应,C0742,氮气电还原制氨,,,14
C0253,二氧化碳加氢与多类催化反应,C0743,硝酸盐电还原制氨,,,1
C0253,二氧化碳加氢与多类催化反应,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,16
C0254,电催化析氢与界面调控,C0493,光催化制氢,,,107
C0254,电催化析氢与界面调控,C0510,光催化二氧化碳还原,,,3
C0254,电催化析氢与界面调控,C0513,天然气水合物生成与分解,,,1
C0254,电催化析氢与界面调控,C0530,钙钛矿电池界面、钝化与传输层,,,1
C0254,电催化析氢与界面调控,C0537,其他材料光催化污染物降解,,,1
C0254,电催化析氢与界面调控,C0560,二氧化碳水合物形成与分离,,,2
C0254,电催化析氢与界面调控,C0566,蒸汽重整制氢与合成气,,,6
C0254,电催化析氢与界面调控,C0576,碱性水电解制氢,,,55
C0254,电催化析氢与界面调控,C0577,质子交换膜水电解制氢,,,50
C0254,电催化析氢与界面调控,C0586,小分子有机太阳能电池,,,1
C0254,电催化析氢与界面调控,C0634,二氧化碳催化加氢与甲烷化,,,223
C0254,电催化析氢与界面调控,C0670,二氧化碳溶剂吸收捕集,,,4
C0254,电催化析氢与界面调控,C0671,二氧化碳固体吸附捕集,,,7
C0254,电催化析氢与界面调控,C0680,生物质气化制合成气,,,1
C0254,电催化析氢与界面调控,C0695,铀钍提取与分离,,,1
C0254,电催化析氢与界面调控,C0714,层状及富镍锂电正极材料,,,1
C0254,电催化析氢与界面调控,C0728,钠离子电池正极材料,,,1
C0254,电催化析氢与界面调控,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,45
C0254,电催化析氢与界面调控,,,Q.INSUFFICIENT,题名摘要不足，待补全,1
C0255,锂离子电池电极材料,C0009,二氧化碳电还原催化,,,1
C0255,锂离子电池电极材料,C0060,超级电容器电极与器件,,,8
C0255,锂离子电池电极材料,C0155,电解水析氧催化,,,2
C0255,锂离子电池电极材料,C0254,电催化析氢与界面调控,,,1
C0255,锂离子电池电极材料,C0257,固体氧化物燃料电池,,,3
C0255,锂离子电池电极材料,C0259,锂硫电池正极与多硫化物调控,,,368
C0255,锂离子电池电极材料,C0336,硅碳负极材料与制备,,,22
C0255,锂离子电池电极材料,C0358,非贵金属氧还原电催化材料,,,2
C0255,锂离子电池电极材料,C0441,二次电池电解液添加剂与配方,,,72
C0255,锂离子电池电极材料,C0487,电池冷却与散热,,,5
C0255,锂离子电池电极材料,C0488,电池低温预热,,,1
C0255,锂离子电池电极材料,C0501,钠电池电解液与界面,,,20
C0255,锂离子电池电极材料,C0518,电池电极粘结剂,,,87
C0255,锂离子电池电极材料,C0519,电池隔膜制备与改性,,,13
C0255,锂离子电池电极材料,C0521,固态聚合物锂电解质,,,2
C0255,锂离子电池电极材料,C0533,氮化镓功率与结器件,,,1
C0255,锂离子电池电极材料,C0556,水系锌离子电池,,,4
C0255,锂离子电池电极材料,C0592,电池荷电状态估计,,,3
C0255,锂离子电池电极材料,C0598,锂资源提取与分离,,,6
C0255,锂离子电池电极材料,C0604,电池老化实验与循环寿命,,,22
C0255,锂离子电池电极材料,C0605,电池阻抗表征,,,8
C0255,锂离子电池电极材料,C0616,锂金属负极界面稳定与枝晶抑制,,,41
C0255,锂离子电池电极材料,C0657,电池单体均衡控制,,,1
C0255,锂离子电池电极材料,C0660,废旧电池湿法回收,,,1
C0255,锂离子电池电极材料,C0684,电池热失控与传播,,,11
C0255,锂离子电池电极材料,C0696,镁铝钙多价离子电池,,,76
C0255,锂离子电池电极材料,C0697,钾离子电池,,,204
C0255,锂离子电池电极材料,C0714,层状及富镍锂电正极材料,,,422
C0255,锂离子电池电极材料,C0715,锂电磷酸盐正极材料,,,76
C0255,锂离子电池电极材料,C0727,钠离子电池负极材料,,,179
C0255,锂离子电池电极材料,C0728,钠离子电池正极材料,,,1380
C0255,锂离子电池电极材料,,,Q.EDITORIAL,封面、索引、勘误等非研究正文,15
C0256,磁电耦合与自旋极化基础,C0298,场效应晶体管结构与建模,,,2
C0256,磁电耦合与自旋极化基础,C0493,光催化制氢,,,1
C0256,磁电耦合与自旋极化基础,C0500,压电能量采集,,,1
C0256,磁电耦合与自旋极化基础,C0501,钠电池电解液与界面,,,1
C0256,磁电耦合与自旋极化基础,C0521,固态聚合物锂电解质,,,1
C0256,磁电耦合与自旋极化基础,C0533,氮化镓功率与结器件,,,3
C0256,磁电耦合与自旋极化基础,C0556,水系锌离子电池,,,2
C0256,磁电耦合与自旋极化基础,C0647,电缆绝缘护套与导体结构,,,1
