raw_cluster1000,raw_topic_id,raw_automatic_label,final_topic_index,final_topic_id,final_topic_label,semantic_merge_applied,merge_decision_id,final_label_status,raw_documents,raw_papers,raw_patents,raw_policies
657,T0657,657_煤炭_煤炭企业_瓦斯_煤层气,654,S0657,657_煤炭_煤炭企业_瓦斯_煤层气,False,,完成清单初筛；保留原类及自动标签,1411,1219,1,191
658,T0658,658_silicon anodes_si anodes_anodes_silicon anode,655,S0658,658_silicon anodes_si anodes_anodes_silicon anode,False,,完成清单初筛；保留原类及自动标签,4646,4635,11,0
659,T0659,659_li metal_lithium metal_metal batteries_sei,656,S0659,659_li metal_lithium metal_metal batteries_sei,False,,已抽样复核；保留原类；名称仍为自动标签,8017,8009,8,0
660,T0660,660_ferromagnetic_magnetic properties_ferromagnetism_magnetization,657,S0660,660_ferromagnetic_magnetic properties_ferromagnetism_magnetization,False,,完成清单初筛；保留原类及自动标签,10967,10946,21,0
661,T0661,661_pl_photoluminescence_photoconductivity_photoluminescence pl,658,S0661,661_pl_photoluminescence_photoconductivity_photoluminescence pl,False,,完成清单初筛；保留原类及自动标签,7980,7980,0,0
662,T0662,662_renewable energy_renewables_renewable_renovables,659,S0662,662_renewable energy_renewables_renewable_renovables,False,,完成清单初筛；保留原类及自动标签,11924,11917,5,2
663,T0663,663_bifurcation_voltage stability_stability analysis_transient stability,660,S0663,663_bifurcation_voltage stability_stability analysis_transient stability,False,,完成清单初筛；保留原类及自动标签,5246,5212,34,0
664,T0664,664_line loss_loss allocation_outage_technical losses,661,S0664,664_line loss_loss allocation_outage_technical losses,False,,完成清单初筛；保留原类及自动标签,4987,4961,26,0
665,T0665,665_hydrate_hydrates_liquid equilibrium_vle,662,S0665,665_hydrate_hydrates_liquid equilibrium_vle,False,,完成清单初筛；保留原类及自动标签,3789,3786,3,0
666,T0666,666_nanomaterials_nanotechnology_纳米_nanofibers,663,S0666,666_nanomaterials_nanotechnology_纳米_nanofibers,False,,完成清单初筛；保留原类及自动标签,4880,4596,284,0
667,T0667,667_concentrator_solar absorber_reflector_solar selective,664,S0667,667_concentrator_solar absorber_reflector_solar selective,False,,完成清单初筛；保留原类及自动标签,7378,7347,31,0
668,T0668,668_机器人_robot_清洁 机器人_行走,665,S0668,668_机器人_robot_清洁 机器人_行走,False,,已抽样复核；保留原类；名称仍为自动标签,1858,797,1061,0
669,T0669,669_germany_german_german energy_energiewende,666,S0669,669_germany_german_german energy_energiewende,False,,完成清单初筛；保留原类及自动标签,4858,4858,0,0
670,T0670,670_china_power industry_province_chinese,667,S0670,670_china_power industry_province_chinese,False,,完成清单初筛；保留原类及自动标签,5447,5445,0,2
671,T0671,671_thermal runaway_runaway_battery thermal_thermal management,668,S0671,671_thermal runaway_runaway_battery thermal_thermal management,False,,完成清单初筛；保留原类及自动标签,6145,6141,4,0
672,T0672,672_太阳能_水箱_太阳能 热水器_灌溉,669,S0672,672_太阳能_水箱_太阳能 热水器_灌溉,False,,完成清单初筛；保留原类及自动标签,747,43,704,0
673,T0673,673_overall water_water splitting_splitting_efficient overall,670,S0673,673_overall water_water splitting_splitting_efficient overall,False,,完成清单初筛；保留原类及自动标签,7116,7116,0,0
674,T0674,674_gdl_liquid water_gas diffusion_diffusion layer,671,S0674,674_gdl_liquid water_gas diffusion_diffusion layer,False,,完成清单初筛；保留原类及自动标签,3981,3976,5,0
675,T0675,675_phase diagram_phase equilibria_ternary phase_valley,672,S0675,675_phase diagram_phase equilibria_ternary phase_valley,False,,完成清单初筛；保留原类及自动标签,6302,6300,2,0
676,T0676,676_graphene_graphene oxide_graphene nanosheets_graphene sheets,673,S0676,676_graphene_graphene oxide_graphene nanosheets_graphene sheets,False,,完成清单初筛；保留原类及自动标签,8602,8602,0,0
677,T0677,677_hydrogen production_hydrogen refueling_refueling_green hydrogen,674,S0677,677_hydrogen production_hydrogen refueling_refueling_green hydrogen,False,,完成清单初筛；保留原类及自动标签,7030,7006,24,0
678,T0678,678_保护 电路_电路_保护_浪涌,675,S0678,678_保护 电路_电路_保护_浪涌,False,,完成清单初筛；保留原类及自动标签,1543,133,1410,0
679,T0679,679_solar air_water heater_solar water_solar collector,676,S0679,679_solar air_water heater_solar water_solar collector,False,,已抽样复核；保留原类；名称仍为自动标签,9301,9200,101,0
680,T0680,680_防尘_灰尘_散热_滤网,677,S0680,680_防尘_灰尘_散热_滤网,False,,完成清单初筛；保留原类及自动标签,1238,24,1214,0
681,T0681,681_fires_forest fires_wildfire_forest,678,S0681,681_fires_forest fires_wildfire_forest,False,,完成清单初筛；保留原类及自动标签,3203,3193,10,0
682,T0682,682_oxygen evolution_evolution reaction_efficient oxygen_electrocatalytic oxygen,280,S0281,析氧反应（OER）及双功能氧电催化剂,True,SYN004,经抽样语义复核合并；含边界噪声,7948,7942,6,0
683,T0683,683_dc link_dc bias_dc dc_ripple,679,S0683,683_dc link_dc bias_dc dc_ripple,False,,已抽样复核；保留原类；名称仍为自动标签,5863,5820,43,0
684,T0684,684_energy trading_blockchain_p2p_peer,680,S0684,684_energy trading_blockchain_p2p_peer,False,,完成清单初筛；保留原类及自动标签,4045,3967,78,0
685,T0685,685_负极_负极 活性_活性_活性 物质,681,S0685,685_负极_负极 活性_活性_活性 物质,False,,已抽样复核；保留原类；名称仍为自动标签,1316,15,1301,0
686,T0686,686_frequency oscillation_oscillation_transmission line_transmission lines,682,S0686,686_frequency oscillation_oscillation_transmission line_transmission lines,False,,完成清单初筛；保留原类及自动标签,5498,5491,7,0
687,T0687,687_废旧_回收_浸出_废旧 磷酸,683,S0687,687_废旧_回收_浸出_废旧 磷酸,False,,完成清单初筛；保留原类及自动标签,1902,692,1210,0
688,T0688,688_graphene_graphite_graphene nanoribbons_layer graphene,684,S0688,688_graphene_graphite_graphene nanoribbons_layer graphene,False,,完成清单初筛；保留原类及自动标签,8656,8655,1,0
689,T0689,689_orr_oxygen reduction_reaction orr_reduction reaction,685,S0689,689_orr_oxygen reduction_reaction orr_reduction reaction,False,,已抽样复核；保留原类；名称仍为自动标签,5444,5424,20,0
690,T0690,690_insulation_xlpe_cable_aging,686,S0690,690_insulation_xlpe_cable_aging,False,,完成清单初筛；保留原类及自动标签,4096,4088,8,0
691,T0691,691_quality disturbances_power quality_pq_quality disturbance,687,S0691,691_quality disturbances_power quality_pq_quality disturbance,False,,完成清单初筛；保留原类及自动标签,7350,7327,23,0
692,T0692,692_carbon capture_co2 capture_capture_post combustion,688,S0692,692_carbon capture_co2 capture_capture_post combustion,False,,已抽样复核；保留原类；名称仍为自动标签,5797,5771,26,0
693,T0693,693_硅片_负极 材料_负极_氧化亚,689,S0693,693_硅片_负极 材料_负极_氧化亚,False,,已抽样复核；保留原类；名称仍为自动标签,878,134,744,0
694,T0694,694_fusion_fusion reactor_fission_fusion power,690,S0694,694_fusion_fusion reactor_fission_fusion power,False,,完成清单初筛；保留原类及自动标签,5218,5169,49,0
695,T0695,695_leaching_sulfuric_sulfuric acid_sulfate,691,S0695,695_leaching_sulfuric_sulfuric acid_sulfate,False,,完成清单初筛；保留原类及自动标签,6029,5998,31,0
696,T0696,696_电动_客车_城市 客车_汽车,692,S0696,696_电动_客车_城市 客车_汽车,False,,完成清单初筛；保留原类及自动标签,208,136,0,72
697,T0697,697_oer_oxygen evolution_iro_reaction oer,693,S0697,697_oer_oxygen evolution_iro_reaction oer,False,,完成清单初筛；保留原类及自动标签,7260,7250,10,0
698,T0698,698_transformer oil_mineral oil_pressboard_insulating oil,694,S0698,698_transformer oil_mineral oil_pressboard_insulating oil,False,,完成清单初筛；保留原类及自动标签,3701,3689,12,0
699,T0699,699_nuclear_nuclear energy_nuclear power_nucléaire,695,S0699,699_nuclear_nuclear energy_nuclear power_nucléaire,False,,完成清单初筛；保留原类及自动标签,5567,5561,3,3
700,T0700,700_angew_preface_chem_apex,696,S0700,700_angew_preface_chem_apex,False,,完成清单初筛；保留原类及自动标签,3466,3457,9,0
701,T0701,701_libs_lib_lithium ion_recycling,697,S0701,701_libs_lib_lithium ion_recycling,False,,完成清单初筛；保留原类及自动标签,7825,7825,0,0
702,T0702,702_biogas_biogas production_fermentation_biogas upgrading,698,S0702,702_biogas_biogas production_fermentation_biogas upgrading,False,,已抽样复核；保留原类；名称仍为自动标签,5322,5313,9,0
703,T0703,703_polymer films_conjugated polymers_conjugated polymer_conjugated,699,S0703,703_polymer films_conjugated polymers_conjugated polymer_conjugated,False,,已抽样复核；保留原类；名称仍为自动标签,8496,8492,4,0
704,T0704,704_zinc_zinc sulfide_zinc oxide_zinc ferrite,700,S0704,704_zinc_zinc sulfide_zinc oxide_zinc ferrite,False,,完成清单初筛；保留原类及自动标签,4938,4933,5,0
705,T0705,705_distribution equipment_equipment systems_methodological evaluation_bayesian hierarchical,701,S0705,705_distribution equipment_equipment systems_methodological evaluation_bayesian hierarchical,False,,完成清单初筛；保留原类及自动标签,2707,2706,1,0
706,T0706,706_detectors_detector_imaging_mri,702,S0706,706_detectors_detector_imaging_mri,False,,完成清单初筛；保留原类及自动标签,3795,3672,123,0
707,T0707,707_保护_保护 电路_保护装置_保护 继电器,703,S0707,707_保护_保护 电路_保护装置_保护 继电器,False,,完成清单初筛；保留原类及自动标签,1794,739,1055,0
708,T0708,708_space charge_charge accumulation_surface charge_electric field,704,S0708,708_space charge_charge accumulation_surface charge_electric field,False,,完成清单初筛；保留原类及自动标签,5958,5955,3,0
709,T0709,709_热泵_温度_热泵 系统_环境温度,705,S0709,709_热泵_温度_热泵 系统_环境温度,False,,完成清单初筛；保留原类及自动标签,2150,605,1545,0
710,T0710,710_电池 诊断_诊断_电池 单元_测量,706,S0710,710_电池 诊断_诊断_电池 单元_测量,False,,完成清单初筛；保留原类及自动标签,2095,415,1680,0
711,T0711,711_正极_厚度_流体_隔膜,707,S0711,711_正极_厚度_流体_隔膜,False,,完成清单初筛；保留原类及自动标签,787,36,751,0
712,T0712,712_heat pump_hot water_source heat_water source,708,S0712,712_heat pump_hot water_source heat_water source,False,,完成清单初筛；保留原类及自动标签,5554,5538,16,0
713,T0713,713_二氧化碳_捕获_co2 capture_吸收剂,709,S0713,713_二氧化碳_捕获_co2 capture_吸收剂,False,,已抽样复核；保留原类；名称仍为自动标签,2958,2215,743,0
714,T0714,714_pressure sensor_sensor_pressure sensors_camera,710,S0714,714_pressure sensor_sensor_pressure sensors_camera,False,,完成清单初筛；保留原类及自动标签,3327,3243,84,0
715,T0715,715_mosfet_mosfets_sic mosfets_sic mosfet,711,S0715,715_mosfet_mosfets_sic mosfets_sic mosfet,False,,完成清单初筛；保留原类及自动标签,6749,6706,43,0
716,T0716,716_optimization design_objective optimization_scroll_multi objective,712,S0716,716_optimization design_objective optimization_scroll_multi objective,False,,完成清单初筛；保留原类及自动标签,5117,5115,2,0
717,T0717,717_silicon films_si films_poly si_amorphous silicon,713,S0717,717_silicon films_si films_poly si_amorphous silicon,False,,完成清单初筛；保留原类及自动标签,6673,6670,3,0
718,T0718,718_drying_moisture_moisture content_drying process,714,S0718,718_drying_moisture_moisture content_drying process,False,,完成清单初筛；保留原类及自动标签,3908,3887,21,0
719,T0719,719_充电 设施_充电 基础设施_基础设施_设施,715,S0719,719_充电 设施_充电 基础设施_基础设施_设施,False,,完成清单初筛；保留原类及自动标签,147,50,0,97
720,T0720,720_bms_battery management_电池 管理系统_电池 管理,716,S0720,720_bms_battery management_电池 管理系统_电池 管理,False,,已抽样复核；保留原类；名称仍为自动标签,1557,848,709,0
721,T0721,721_electrical engineering_manager_ieee power_teaching,717,S0721,721_electrical engineering_manager_ieee power_teaching,False,,完成清单初筛；保留原类及自动标签,5439,5436,3,0
722,T0722,722_mpc_current control_model predictive_predictive control,718,S0722,722_mpc_current control_model predictive_predictive control,False,,完成清单初筛；保留原类及自动标签,9759,9639,120,0
723,T0723,723_固体 电解质_电解质_电极 活性_电极,719,S0723,723_固体 电解质_电解质_电极 活性_电极,False,,完成清单初筛；保留原类及自动标签,1615,165,1450,0
724,T0724,724_电机_齿轮_传动_转动,720,S0724,724_电机_齿轮_传动_转动,False,,完成清单初筛；保留原类及自动标签,1866,27,1839,0
725,T0725,725_microwave_microwave absorption_microwave heating_microwave assisted,721,S0725,725_microwave_microwave absorption_microwave heating_microwave assisted,False,,完成清单初筛；保留原类及自动标签,2970,2969,1,0
726,T0726,726_burner_flame_combustion_combustion chamber,722,S0726,726_burner_flame_combustion_combustion chamber,False,,完成清单初筛；保留原类及自动标签,8018,7980,38,0
727,T0727,727_svg_svpwm_svc_space vector,723,S0727,727_svg_svpwm_svc_space vector,False,,完成清单初筛；保留原类及自动标签,2598,2502,96,0
728,T0728,728_anomaly detection_anomaly_intrusion detection_intrusion,724,S0728,728_anomaly detection_anomaly_intrusion detection_intrusion,False,,完成清单初筛；保留原类及自动标签,7774,7728,46,0
729,T0729,729_carbons_carbon materials_activated carbons_pore,725,S0729,729_carbons_carbon materials_activated carbons_pore,False,,已抽样复核；保留原类；名称仍为自动标签,5374,5333,41,0
730,T0730,730_charge controller_battery charging_charger_solar panel,726,S0730,730_charge controller_battery charging_charger_solar panel,False,,完成清单初筛；保留原类及自动标签,3452,3288,164,0
731,T0731,731_oxygen vacancy_oxygen exchange_oxygen_surface exchange,727,S0731,731_oxygen vacancy_oxygen exchange_oxygen_surface exchange,False,,完成清单初筛；保留原类及自动标签,6141,6127,14,0
732,T0732,732_电力系统_评估_惯量_暂态,728,S0732,732_电力系统_评估_惯量_暂态,False,,完成清单初筛；保留原类及自动标签,1983,877,1106,0
733,T0733,733_flight_uav_aircraft_flight control,729,S0733,733_flight_uav_aircraft_flight control,False,,完成清单初筛；保留原类及自动标签,7197,7134,63,0
