category_id,topic_id,top_keywords,top_keyword_ids,top_keyword_weights,active,paper_documents,train_documents,validation_documents,replay_documents,name,domain,status,analysis_scope,uniform_assigned_papers
N0306,305,Core (optical fiber) | Shell (structure) | Magnetic core | Photon upconversion | Fiber | Surface (topology) | Cluster (spacecraft) | Luminescence | Stalk | Optics | Telecommunications | Lanthanide | BODIPY | Inflation (cosmology) | Enhanced Data Rates for GSM Evolution,https://openalex.org/keywords/core | https://openalex.org/keywords/shell | https://openalex.org/keywords/magnetic-core | https://openalex.org/keywords/photon-upconversion | https://openalex.org/keywords/fiber | https://openalex.org/keywords/surface | https://openalex.org/keywords/cluster | https://openalex.org/keywords/luminescence | https://openalex.org/keywords/stalk | https://openalex.org/keywords/optics | https://openalex.org/keywords/telecommunications | https://openalex.org/keywords/lanthanide | https://openalex.org/keywords/bodipy | https://openalex.org/keywords/inflation | https://openalex.org/keywords/enhanced-data-rates-for-gsm-evolution,8.41774 | 0.841884 | 0.244253 | 0.15179 | 0.135318 | 0.13099 | 0.128804 | 0.115385 | 0.108781 | 0.0936474 | 0.092296 | 0.0872864 | 0.0820756 | 0.0803021 | 0.0713721,True,190,141,19,30,Core (optical fiber) / Shell (structure) / Magnetic core,待主题范围审阅,NMF关键词主题,待主题范围审阅,188
N0307,306,Activated carbon | Specific surface area | Capacitive deionization | BET theory | Organic chemistry | Potassium hydroxide | Gravimetric analysis | Chemical engineering | Phosphoric acid | Methane | Fiber | Titration | Husk | Electric double-layer capacitor | Microporous material,https://openalex.org/keywords/activated-carbon | https://openalex.org/keywords/specific-surface-area | https://openalex.org/keywords/capacitive-deionization | https://openalex.org/keywords/bet-theory | https://openalex.org/keywords/organic-chemistry | https://openalex.org/keywords/potassium-hydroxide | https://openalex.org/keywords/gravimetric-analysis | https://openalex.org/keywords/chemical-engineering | https://openalex.org/keywords/phosphoric-acid | https://openalex.org/keywords/methane | https://openalex.org/keywords/fiber | https://openalex.org/keywords/titration | https://openalex.org/keywords/husk | https://openalex.org/keywords/electric-double-layer-capacitor | https://openalex.org/keywords/microporous-material,10.1994 | 1.89632 | 1.0485 | 0.769601 | 0.501163 | 0.455938 | 0.410958 | 0.36987 | 0.325615 | 0.257105 | 0.236453 | 0.234988 | 0.207754 | 0.16202 | 0.160544,True,266,209,18,39,Activated carbon / Specific surface area / Capacitive deionization,待主题范围审阅,NMF关键词主题,待主题范围审阅,265
N0308,307,Inductor | Duty cycle | Inductance | Voltage | Magnetic core | Diode | Induction heating | Ferrite core | Power factor | CMOS | Commutation | RLC circuit | Z-source inverter | Clamper | Converters,https://openalex.org/keywords/inductor | https://openalex.org/keywords/duty-cycle | https://openalex.org/keywords/inductance | https://openalex.org/keywords/voltage | https://openalex.org/keywords/magnetic-core | https://openalex.org/keywords/diode | https://openalex.org/keywords/induction-heating | https://openalex.org/keywords/ferrite-core | https://openalex.org/keywords/power-factor | https://openalex.org/keywords/cmos | https://openalex.org/keywords/commutation | https://openalex.org/keywords/rlc-circuit | https://openalex.org/keywords/z-source-inverter | https://openalex.org/keywords/clamper | https://openalex.org/keywords/converters,9.10413 | 1.05668 | 0.445144 | 0.340928 | 0.324012 | 0.280598 | 0.230042 | 0.229459 | 0.202742 | 0.181644 | 0.120794 | 0.115113 | 0.107756 | 0.0911226 | 0.0899477,True,250,226,9,15,Inductor / Duty cycle / Inductance,待主题范围审阅,NMF关键词主题,待主题范围审阅,246
N0309,308,Intercalation (chemistry) | Montmorillonite | Exfoliation joint | Electrode | Pseudocapacitance | Lamellar structure | Layered double hydroxides | Birnessite | Kaolinite | Swelling | Chemical engineering | Ionic radius | Chemistry | Potassium-ion battery | Bilayer graphene,https://openalex.org/keywords/intercalation | https://openalex.org/keywords/montmorillonite | https://openalex.org/keywords/exfoliation-joint | https://openalex.org/keywords/electrode | https://openalex.org/keywords/pseudocapacitance | https://openalex.org/keywords/lamellar-structure | https://openalex.org/keywords/layered-double-hydroxides | https://openalex.org/keywords/birnessite | https://openalex.org/keywords/kaolinite | https://openalex.org/keywords/swelling | https://openalex.org/keywords/chemical-engineering | https://openalex.org/keywords/ionic-radius | https://openalex.org/keywords/chemistry | https://openalex.org/keywords/potassium-ion-battery | https://openalex.org/keywords/bilayer-graphene,11.2489 | 0.384529 | 0.381596 | 0.283331 | 0.269354 | 0.192063 | 0.162787 | 0.154743 | 0.128409 | 0.112058 | 0.105451 | 0.0883787 | 0.0869048 | 0.074598 | 0.072364,True,243,201,16,26,Intercalation (chemistry) / Montmorillonite / Exfoliation joint,待主题范围审阅,NMF关键词主题,待主题范围审阅,242
N0310,309,Architectural engineering | Civil engineering | Zero-energy building | Roof | Construction engineering | Building-integrated photovoltaics | Thermal comfort | Ventilation (architecture) | Building envelope | Passive solar building design | Occupancy | Retrofitting | Energy performance | Photovoltaic mounting system | Glazing,https://openalex.org/keywords/architectural-engineering | https://openalex.org/keywords/civil-engineering | https://openalex.org/keywords/zero-energy-building | https://openalex.org/keywords/roof | https://openalex.org/keywords/construction-engineering | https://openalex.org/keywords/building-integrated-photovoltaics | https://openalex.org/keywords/thermal-comfort | https://openalex.org/keywords/ventilation | https://openalex.org/keywords/building-envelope | https://openalex.org/keywords/passive-solar-building-design | https://openalex.org/keywords/occupancy | https://openalex.org/keywords/retrofitting | https://openalex.org/keywords/energy-performance | https://openalex.org/keywords/photovoltaic-mounting-system | https://openalex.org/keywords/glazing,9.55039 | 1.56802 | 1.2624 | 0.536851 | 0.53332 | 0.524976 | 0.441219 | 0.367757 | 0.356633 | 0.317575 | 0.260514 | 0.253242 | 0.246558 | 0.225888 | 0.214428,True,311,240,34,37,Architectural engineering / Civil engineering / Zero-energy building,待主题范围审阅,NMF关键词主题,待主题范围审阅,311
N0311,310,European union | International trade | International economics | Energy policy | Emissions trading | Economic policy | Economy | Directive | European commission | Energy security | Competition (biology) | Negotiation | Member states | Commission | Economics,https://openalex.org/keywords/european-union | https://openalex.org/keywords/international-trade | https://openalex.org/keywords/international-economics | https://openalex.org/keywords/energy-policy | https://openalex.org/keywords/emissions-trading | https://openalex.org/keywords/economic-policy | https://openalex.org/keywords/economy | https://openalex.org/keywords/directive | https://openalex.org/keywords/european-commission | https://openalex.org/keywords/energy-security | https://openalex.org/keywords/competition | https://openalex.org/keywords/negotiation | https://openalex.org/keywords/member-states | https://openalex.org/keywords/commission | https://openalex.org/keywords/economics,6.32644 | 4.11723 | 1.91816 | 1.29269 | 0.956478 | 0.697489 | 0.625285 | 0.599801 | 0.56906 | 0.520791 | 0.503198 | 0.449853 | 0.448218 | 0.424847 | 0.348516,True,368,318,23,27,European union / International trade / International economics,待主题范围审阅,NMF关键词主题,待主题范围审阅,364
N0312,311,Shell (structure) | Microsphere | Nanotechnology | Core (optical fiber) | SPHERES | Palm kernel | Oxygen reduction reaction | Oxygen reduction | Shell and tube heat exchanger | Feature (linguistics) | Molecular physics | Cover (algebra) | Coaxial | Proton | Magnetite,https://openalex.org/keywords/shell | https://openalex.org/keywords/microsphere | https://openalex.org/keywords/nanotechnology | https://openalex.org/keywords/core | https://openalex.org/keywords/spheres | https://openalex.org/keywords/palm-kernel | https://openalex.org/keywords/oxygen-reduction-reaction | https://openalex.org/keywords/oxygen-reduction | https://openalex.org/keywords/shell-and-tube-heat-exchanger | https://openalex.org/keywords/feature | https://openalex.org/keywords/molecular-physics | https://openalex.org/keywords/cover | https://openalex.org/keywords/coaxial | https://openalex.org/keywords/proton | https://openalex.org/keywords/magnetite,7.24633 | 0.651455 | 0.541907 | 0.497412 | 0.346323 | 0.165569 | 0.138664 | 0.115208 | 0.106425 | 0.100458 | 0.0892791 | 0.0862506 | 0.0818403 | 0.0796473 | 0.0754846,True,280,207,40,33,Shell (structure) / Microsphere / Nanotechnology,待主题范围审阅,NMF关键词主题,待主题范围审阅,279
N0313,312,Quality (philosophy) | Power quality | Voltage sag | Electric power quality | Air quality index | Wavelet | Product (mathematics) | Swell | Manufacturing engineering | Disturbance (geology) | Environmental quality | Engineering management | Wavelet transform | Briquette | Presentation (obstetrics),https://openalex.org/keywords/quality | https://openalex.org/keywords/power-quality | https://openalex.org/keywords/voltage-sag | https://openalex.org/keywords/electric-power-quality | https://openalex.org/keywords/air-quality-index | https://openalex.org/keywords/wavelet | https://openalex.org/keywords/product | https://openalex.org/keywords/swell | https://openalex.org/keywords/manufacturing-engineering | https://openalex.org/keywords/disturbance | https://openalex.org/keywords/environmental-quality | https://openalex.org/keywords/engineering-management | https://openalex.org/keywords/wavelet-transform | https://openalex.org/keywords/briquette | https://openalex.org/keywords/presentation,8.02597 | 4.23241 | 1.04286 | 0.202697 | 0.16674 | 0.154722 | 0.153457 | 0.14362 | 0.14173 | 0.135544 | 0.135495 | 0.116478 | 0.11523 | 0.105909 | 0.102377,True,286,216,29,41,Quality (philosophy) / Power quality / Voltage sag,待主题范围审阅,NMF关键词主题,待主题范围审阅,284
N0314,313,Sputtering | Sputter deposition | Cavity magnetron | High-power impulse magnetron sputtering | Copper indium gallium selenide solar cells | Transmittance | Sheet resistance | Argon | Chemical engineering | Beryllium | Surface roughness | Composite material | Cermet | Thermal emittance | Erosion,https://openalex.org/keywords/sputtering | https://openalex.org/keywords/sputter-deposition | https://openalex.org/keywords/cavity-magnetron | https://openalex.org/keywords/high-power-impulse-magnetron-sputtering | https://openalex.org/keywords/copper-indium-gallium-selenide-solar-cells | https://openalex.org/keywords/transmittance | https://openalex.org/keywords/sheet-resistance | https://openalex.org/keywords/argon | https://openalex.org/keywords/chemical-engineering | https://openalex.org/keywords/beryllium | https://openalex.org/keywords/surface-roughness | https://openalex.org/keywords/composite-material | https://openalex.org/keywords/cermet | https://openalex.org/keywords/thermal-emittance | https://openalex.org/keywords/erosion,7.67299 | 5.90094 | 1.34005 | 0.595425 | 0.552807 | 0.278184 | 0.234717 | 0.225209 | 0.176073 | 0.171743 | 0.165715 | 0.160031 | 0.136377 | 0.136048 | 0.130622,True,293,266,13,14,Sputtering / Sputter deposition / Cavity magnetron,待主题范围审阅,NMF关键词主题,待主题范围审阅,294
N0315,314,Biochar | Pulp and paper industry | Charcoal | Heat of combustion | Torrefaction | Straw | Husk | Agronomy | Fuzzy logic | Bagasse | Carbon sequestration | Amendment | Electron paramagnetic resonance | Peroxydisulfate | Environmental remediation,https://openalex.org/keywords/biochar | https://openalex.org/keywords/pulp-and-paper-industry | https://openalex.org/keywords/charcoal | https://openalex.org/keywords/heat-of-combustion | https://openalex.org/keywords/torrefaction | https://openalex.org/keywords/straw | https://openalex.org/keywords/husk | https://openalex.org/keywords/agronomy | https://openalex.org/keywords/fuzzy-logic | https://openalex.org/keywords/bagasse | https://openalex.org/keywords/carbon-sequestration | https://openalex.org/keywords/amendment | https://openalex.org/keywords/electron-paramagnetic-resonance | https://openalex.org/keywords/peroxydisulfate | https://openalex.org/keywords/environmental-remediation,9.67843 | 0.777275 | 0.737017 | 0.672329 | 0.512744 | 0.430267 | 0.342714 | 0.326425 | 0.245769 | 0.210885 | 0.20932 | 0.201716 | 0.186801 | 0.177593 | 0.17737,True,436,246,73,117,Biochar / Pulp and paper industry / Charcoal,待主题范围审阅,NMF关键词主题,待主题范围审阅,437
N0316,315,Separator (oil production) | Polysulfide | Polyolefin | Polypropylene | Lithium-ion battery | Lithium–sulfur battery | Polyvinylidene fluoride | Polyethylene | Polyimide | Composite material | Chemical engineering | Dendrite (mathematics) | Electrospinning | Waste management | Wetting,https://openalex.org/keywords/separator | https://openalex.org/keywords/polysulfide | https://openalex.org/keywords/polyolefin | https://openalex.org/keywords/polypropylene | https://openalex.org/keywords/lithium-ion-battery | https://openalex.org/keywords/lithium–sulfur-battery | https://openalex.org/keywords/polyvinylidene-fluoride | https://openalex.org/keywords/polyethylene | https://openalex.org/keywords/polyimide | https://openalex.org/keywords/composite-material | https://openalex.org/keywords/chemical-engineering | https://openalex.org/keywords/dendrite | https://openalex.org/keywords/electrospinning | https://openalex.org/keywords/waste-management | https://openalex.org/keywords/wetting,9.30718 | 0.704586 | 0.565421 | 0.556918 | 0.318975 | 0.307469 | 0.296549 | 0.251924 | 0.227025 | 0.221886 | 0.168982 | 0.121924 | 0.116844 | 0.108713 | 0.105166,True,303,232,26,45,Separator (oil production) / Polysulfide / Polyolefin,待主题范围审阅,NMF关键词主题,待主题范围审阅,303
